1 1.1538 0.00210054
2 1.63125 0.0060374
3 1.99261 0.00886965
4 2.30541 0.0100904
5 2.57882 0.0112358
6 2.82239 0.0132231
7 3.04144 0.0146167
8 3.26517 0.015761
9 3.47249 0.0163015
10 3.6526 0.0174607
11 3.83461 0.0197962
12 4.023 0.0200639
13 4.18996 0.0214061
14 4.34105 0.0224007
15 4.49092 0.0232396
16 4.6465 0.0235991
17 4.78625 0.023868
18 4.9212 0.0243969
19 5.04414 0.0244616
20 5.17333 0.0262615
21 5.30306 0.0277261
22 5.44914 0.0274642
23 5.5771 0.0289761
24 5.70193 0.030241
25 5.80751 0.0302614
26 5.92892 0.0304903
27 6.02616 0.0304261
28 6.12507 0.0310091
29 6.22246 0.0314861
30 6.32596 0.0317275
31 6.43728 0.0323626
32 6.53006 0.0322253
33 6.60958 0.032578
34 6.7037 0.0346112
35 6.81471 0.0339907
36 6.90564 0.0344075
37 6.99761 0.0365657
38 7.09933 0.0371259
39 7.20018 0.0372781
40 7.28385 0.0368158
41 7.35279 0.0365296
42 7.46251 0.0376078
43 7.5466 0.0389751
44 7.64574 0.0399457
45 7.73412 0.0391735
46 7.81299 0.0391601
47 7.91353 0.0397628
48 8.00638 0.0406776
49 8.09038 0.0404498
50 8.17992 0.0423597
51 8.25162 0.0418305
52 8.33702 0.041542
53 8.41184 0.0423604
54 8.50705 0.042607
55 8.57422 0.0430214
56 8.65658 0.0424134
57 8.73336 0.0424004
58 8.81651 0.0412658
59 8.89883 0.040944
60 8.98394 0.0412292
61 9.06194 0.0414745
62 9.12664 0.0432743
63 9.19623 0.044656
64 9.27426 0.044206
65 9.34962 0.0439552
66 9.41572 0.0425182
67 9.49451 0.0430369
68 9.56075 0.0426134
69 9.61477 0.0424295
70 9.68295 0.0437972
71 9.75282 0.0453223
72 9.81481 0.0447528
73 9.89012 0.0440123
74 9.96505 0.0442002
75 10.035 0.0470366
76 10.1053 0.0471797
77 10.1691 0.0482132
78 10.2403 0.0492539
79 10.3104 0.049538
80 10.374 0.0501025
81 10.4462 0.052865
82 10.5107 0.054178
83 10.5702 0.0532375
84 10.6351 0.0536207
85 10.6852 0.0540221
86 10.7387 0.054473
87 10.8142 0.0556161
88 10.8744 0.0567578
89 10.9503 0.0559425
90 11.0163 0.0566267
91 11.0749 0.0582817
92 11.1408 0.0586992
93 11.2087 0.05801
94 11.2583 0.0572777
95 11.3178 0.0584793
96 11.383 0.0586627
97 11.4466 0.0582867
98 11.5004 0.0581736
99 11.5474 0.057555
100 11.6041 0.0575132
