0 14.9914 0
1 15.0322 0.0407676
2 15.006 0.035213
3 14.9895 0.0298455
4 14.9906 0.0231421
5 14.9929 0.019041
6 14.9997 0.0174482
7 14.9888 0.0186199
8 14.9917 0.0166776
9 14.9852 0.01628
10 14.9805 0.0154404
11 14.9772 0.0144902
12 14.9769 0.013331
13 14.9683 0.0150615
14 14.9704 0.0141768
15 14.9735 0.0136158
16 14.9831 0.0159942
17 14.9811 0.0152066
18 14.9782 0.0146711
19 14.976 0.0141012
20 14.9795 0.0138606
21 14.9793 0.0132173
22 14.9787 0.012641
23 14.9779 0.0121295
24 14.981 0.0120405
25 14.9781 0.0119263
26 14.9754 0.0117865
27 14.9797 0.0121377
28 14.9822 0.0119662
29 14.9796 0.0118504
30 14.9801 0.0114735
31 14.9826 0.0113934
32 14.9835 0.0110772
33 14.9834 0.0107473
34 14.9819 0.0105319
35 14.9811 0.0102693
36 14.9806 0.00999796
37 14.9815 0.0097663
38 14.9812 0.00951695
39 14.9764 0.0104324
40 14.9791 0.010518
41 14.9762 0.0106718
42 14.9757 0.0104329
43 14.9733 0.0104671
44 14.9709 0.0105135
45 14.971 0.0102831
46 14.9714 0.0100693
47 14.9707 0.00988101
48 14.9721 0.00977587
49 14.9736 0.00969408
50 14.9729 0.00952262
51 14.9735 0.00935321
52 14.9726 0.00921422
53 14.9711 0.00916654
54 14.9712 0.0089993
55 14.9711 0.00883823
56 14.9703 0.00871775
57 14.97 0.00857145
58 14.9702 0.00842698
59 14.9682 0.00852476
60 14.968 0.00838587
61 14.9682 0.00825126
62 14.9664 0.00830681
63 14.9682 0.00836395
64 14.9668 0.00834296
65 14.968 0.00829342
66 14.9672 0.00820349
67 14.9672 0.00808212
68 14.9671 0.00796419
69 14.967 0.00785109
70 14.9674 0.00775124
71 14.9679 0.00766075
72 14.9692 0.00766243
73 14.9701 0.00760549
74 14.9692 0.00755724
75 14.9703 0.00754146
76 14.972 0.00763943
77 14.9718 0.0075434
78 14.971 0.00749439
79 14.9704 0.00742487
80 14.9698 0.00735757
81 14.9697 0.0072679
82 14.9701 0.00719237
83 14.9711 0.00717632
84 14.9713 0.00709497
85 14.972 0.00704111
86 14.9731 0.00704856
87 14.9733 0.0069709
88 14.9732 0.00689218
89 14.9725 0.00685619
90 14.9711 0.00692958
91 14.9697 0.0069829
92 14.9702 0.00692416
93 14.9702 0.00685013
94 14.9711 0.00682761
95 14.9709 0.00675814
96 14.97 0.00674855
97 14.9705 0.0066967
98 14.9695 0.00670188
99 14.97 0.00665422
